,Kingdom,Phylum,Class,Order,Family,Genus,Species
4259,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
4260,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
4261,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,NA,NA
4262,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,NA,NA,NA
4263,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Candidatus_Electrothrix,NA
4264,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
4266,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
4267,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
4268,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Catenovulum,NA
4269,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Psychrosphaera,NA
4270,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Zeaxanthinibacter,NA
4271,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
4272,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rubripirellula,NA
4273,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,NA
4274,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
4275,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,NA
4276,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4277,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,NA,NA,NA
4278,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
4279,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Pacebacteria,NA,NA,NA
4280,Bacteria,NA,NA,NA,NA,NA,NA
4281,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,NA
4282,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
4283,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4284,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,NA
4285,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
4286,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,BD2-7,NA,NA
4287,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,NA
4288,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4289,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,NA
4290,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thiohalophilus,NA
4291,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,NA,NA,NA
4292,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,NA
4293,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,NA
4294,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Coraliomargarita,NA
4295,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,VHS-B4-70,NA,NA
4296,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
4297,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
4298,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,jeddahense
4299,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
4300,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Algicola,NA
4301,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,NA
4302,Eukaryota,NA,NA,NA,NA,NA,NA
4303,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
4304,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,NA,NA,NA
4305,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
4306,Bacteria,NA,NA,NA,NA,NA,NA
4307,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,NA
4308,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4309,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
4310,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,NA,NA
4311,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
4312,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4313,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
4314,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,NA
4315,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,NA
4316,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
4317,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,NA
4318,NA,NA,NA,NA,NA,NA,NA
4319,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),NA,NA,NA
4320,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,NA
4321,Bacteria,Patescibacteria,Gracilibacteria,NA,NA,NA,NA
4322,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
4323,NA,NA,NA,NA,NA,NA,NA
4324,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Methyloversatilis,NA
4325,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA
4326,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA
4327,Bacteria,Proteobacteria,Gammaproteobacteria,OM182_clade,NA,NA,NA
4328,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,NA
4329,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Alcaligenes,NA
4330,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
4331,NA,NA,NA,NA,NA,NA,NA
4332,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Owenweeksia,NA
4333,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA
4334,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,NA,NA,NA
4335,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
4336,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
4337,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
4338,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
4339,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Candidatus_Cryptoplasma,NA
4340,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
4341,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
4342,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter,NA
4343,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA
4344,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
4345,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4346,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
4347,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564_sediment_group,NA,NA
4348,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
4349,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,NA
4350,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromusa,NA
4351,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,NA,NA
4352,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella,NA
4353,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,NA,NA
4354,Bacteria,Planctomycetes,BD7-11,NA,NA,NA,NA
4355,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
4356,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NA
4357,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
4358,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
4359,Bacteria,Actinobacteria,Coriobacteriia,OPB41,NA,NA,NA
4360,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
4361,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
4362,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
4363,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
4364,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,NA
4365,Bacteria,Cyanobacteria,Oxyphotobacteria,NA,NA,NA,NA
4366,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
4367,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
4368,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,NA,NA
4369,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4370,Bacteria,Zixibacteria,NA,NA,NA,NA,NA
4371,Eukaryota,NA,NA,NA,NA,NA,NA
4372,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,NA
4373,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
4374,Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,NA,NA,NA
4375,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,NA,NA
4376,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,ZOR0006,NA
4377,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA
4378,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
4379,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NA
4380,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Marispirillum,NA
4381,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,NA
4382,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
4383,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,NA
4384,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
4385,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,NA,NA,NA
4386,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA,NA
4387,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,NA
4388,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4389,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
4390,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
4391,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
4392,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Pyrinomonadales,Pyrinomonadaceae,RB41,NA
4393,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,persicinum
4394,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
4395,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,NA,NA
4396,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
4397,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
4398,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
4399,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA
4400,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Tunicatimonas,NA
4401,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
4402,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
4403,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
4404,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
4405,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564_sediment_group,NA,NA
4406,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Owenweeksia,NA
4407,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatella,NA
4408,Bacteria,Patescibacteria,NA,NA,NA,NA,NA
4409,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,NA,NA
4410,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,NA,NA
4411,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,NA,NA
4412,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
4413,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA
4414,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
4415,Bacteria,Proteobacteria,Gammaproteobacteria,pItb-vmat-80,NA,NA,NA
4416,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,NA,NA
4417,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Halovulum,NA
4418,Bacteria,Latescibacteria,NA,NA,NA,NA,NA
4419,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Coraliomargarita,NA
4420,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
4421,Bacteria,Cyanobacteria,Oxyphotobacteria,Limnotrichales,Limnotrichaceae,Limnothrix,NA
4422,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
4423,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
4424,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter,NA
4425,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,NA
4426,Eukaryota,NA,NA,NA,NA,NA,NA
4427,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
4428,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Zeaxanthinibacter,NA
4429,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,NA,NA,NA
4430,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
4431,Bacteria,NA,NA,NA,NA,NA,NA
4432,Bacteria,Lentisphaerae,Oligosphaeria,SS1-B-02-17,NA,NA,NA
4433,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA
4434,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
4435,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
4436,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
4437,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas,NA
4438,Bacteria,Latescibacteria,NA,NA,NA,NA,NA
4439,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
4440,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Litoribrevibacter,albus
4441,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
4442,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
4443,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,Granulosicoccus,NA
4444,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,NA
4445,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
4446,Bacteria,Acidobacteria,Subgroup_22,NA,NA,NA,NA
4447,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
4448,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_Incertae_Sedis,Unknown_Family,Deferrisoma,NA
4449,Bacteria,Acidobacteria,Subgroup_22,NA,NA,NA,NA
4450,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4451,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,gangjinensis
4452,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1_clade,NA,NA
4453,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
4454,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NA,NA,NA
4455,Bacteria,NA,NA,NA,NA,NA,NA
4456,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,NA
4457,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
4458,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fabibacter,halotolerans
4459,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
4460,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA,NA
4461,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,NA,NA
4462,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA
4463,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,NA
4464,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa,NA
4465,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
4466,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea,NA
4467,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
4468,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
4469,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,NA
4470,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,NA,NA
4471,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,PRD18C08,NA,NA
4472,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,NA,NA,NA
4473,Bacteria,NA,NA,NA,NA,NA,NA
4474,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,NA
4475,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
4476,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,NA
4477,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,NA,NA
4478,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4479,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
4480,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
4481,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4482,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,NA,NA
4483,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,NA
4484,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,NA,NA
4485,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,NA
4486,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
4487,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
4488,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
4489,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfofustis,NA
4490,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
4491,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,BD2-7,NA,NA
4492,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NA,NA,NA
4493,Bacteria,NA,NA,NA,NA,NA,NA
4494,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),NA,NA,NA
4495,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Myxosarcina_GI1,NA
4496,Bacteria,Lentisphaerae,Oligosphaeria,Oligosphaerales,Lenti-02,NA,NA
4497,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
4498,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
4499,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564_sediment_group,NA,NA
4500,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Candidatus_Endobugula,NA
4501,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salinihabitans,NA
4502,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Cnuella,NA
4503,Bacteria,Acidobacteria,Acidobacteriia,Subgroup_2,NA,NA,NA
4504,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Schlegelella,NA
4505,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,NA
4506,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella,NA
4507,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
4508,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
4509,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA
4510,Archaea,NA,NA,NA,NA,NA,NA
4511,NA,NA,NA,NA,NA,NA,NA
4512,Bacteria,Proteobacteria,Gammaproteobacteria,Milano-WF1B-44,NA,NA,NA
4513,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,NA,NA
4514,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,NA,NA,NA
4515,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA
4516,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA
4517,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
4518,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
4519,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
4520,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
4521,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacterium,NA
4522,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
4523,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
4524,Bacteria,Chloroflexi,Anaerolineae,NA,NA,NA,NA
4525,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
4526,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
4527,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
4528,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,NA
4529,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA
4530,Bacteria,Patescibacteria,Gracilibacteria,NA,NA,NA,NA
4531,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NA
4532,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
4533,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,NA
4534,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Flammeovirgaceae,Luteivirga,NA
4535,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade(Marine_group_B),NA,NA,NA
4536,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
4537,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rubripirellula,NA
4538,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agaribacter,NA
4539,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,NA
4540,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
